ticker,year,degree_centrality,betweenness_centrality,eigenvector_centrality,composite_score
MA,2013,0.061224489795918366,0.017041868293709236,0.05609425823780532,0.31124952051909976
LMT,2013,0.061224489795918366,0.0,0.10077129524116152,0.25120873377304753
TEL,2013,0.04081632653061224,0.031138228487271196,0.014620222037861341,0.17754807442799292
RTN,2013,0.0510204081632653,0.0,0.08111658076012287,0.0903707950388294
ABC,2013,0.04081632653061224,0.015569114243635598,0.04061524549140052,0.06377431672233759
HON,2013,0.0510204081632653,0.0,0.05089888446049057,-0.02976099430359405
DNB,2013,0.02040816326530612,0.030717441615821586,1.5444256358989297e-05,-0.05178142603633314
ADP,2013,0.0510204081632653,0.0008415737428992215,0.041606516665699186,-0.05496709901193999
KEY,2013,0.04081632653061224,0.015569114243635598,0.009517776331121268,-0.059855048574137204
VIAB,2013,0.04081632653061224,0.015569114243635598,0.006004530510955654,-0.07382211285962413
DLPH,2013,0.030612244897959183,0.015569114243635598,0.013488840099085745,-0.12676765999296394
IR,2013,0.030612244897959183,0.0,0.06395685871365626,-0.14324794204412547
AYI,2013,0.04081632653061224,0.0,0.03613028595204619,-0.17117396268593632
DD,2013,0.030612244897959183,0.0,0.05577399112058863,-0.17577929440665832
AON,2013,0.030612244897959183,0.0,0.055676999593956535,-0.17616488851448941
FOX,2013,0.04081632653061224,0.0025247212286976647,0.023558624566307206,-0.18594481459079515
ILMN,2013,0.030612244897959183,0.0,0.04864111818020009,-0.2041363465453899
PXD,2013,0.02040816326530612,0.015569114243635598,0.0034518158978228157,-0.24937004525566384
BSX,2013,0.02040816326530612,0.015569114243635598,0.0013625818965240968,-0.2576758875158529
WDC,2013,0.02040816326530612,0.015569114243635598,1.4357909294813147e-06,-0.2630871841150428
FIS,2013,0.030612244897959183,0.00273511466442247,0.019729838930791794,-0.28093204389805204
CTAS,2013,0.030612244897959183,0.0,0.022358714960660556,-0.30862320403693116
LOW,2013,0.02040816326530612,0.0,0.041763900367348346,-0.31417678162990637
HBI,2013,0.02040816326530612,0.0,0.04069563136362982,-0.31842373234524984
ITW,2013,0.02040816326530612,0.0,0.03598195651038484,-0.3371631553933792
TSCO,2013,0.02040816326530612,0.0,0.03542111582947926,-0.33939280234810193
SNI,2013,0.030612244897959183,0.0,0.005980281942997156,-0.37373638955335564
ORLY,2013,0.02040816326530612,0.0,0.01326005402369839,-0.42749508460212304
PNC,2013,0.02040816326530612,0.00021039343572480537,4.085800595894277e-15,-0.47727698767529797
AJG,2013,0.02040816326530612,0.00021039343572480537,3.7780663678331144e-15,-0.47727698767529914
CI,2013,0.02040816326530612,0.00021039343572480537,3.674334923387351e-15,-0.4772769876752996
IPG,2013,0.01020408163265306,0.0,0.012015407155937945,-0.5151429845468845
AIG,2013,0.01020408163265306,0.0,0.011914734202891507,-0.5155432143283983
ROST,2013,0.01020408163265306,0.0,0.010191320984054862,-0.5223947198734372
DLTR,2013,0.01020408163265306,0.0,0.0070267067657449386,-0.5349757837922202
COP,2013,0.01020408163265306,0.0,0.0051611480646809975,-0.5423923949944734
ADBE,2013,0.01020408163265306,0.0,0.0037441835942577687,-0.5480255999740553
APD,2013,0.01020408163265306,0.0,0.003429393749904276,-0.549277060935673
ETFC,2013,0.01020408163265306,0.0,0.0034166571652198144,-0.5493276957919203
BBY,2013,0.01020408163265306,0.0,0.0031911569522549226,-0.5502241818712016
EQT,2013,0.01020408163265306,0.0,0.0012392886727344036,-0.5579839206234363
CMA,2013,0.01020408163265306,0.0,0.0008795638820531974,-0.559414022453399
UAA,2013,0.01020408163265306,0.0,0.0005556583834458792,-0.5607017231020425
EOG,2013,0.01020408163265306,0.0,0.0003177406120879568,-0.5616475757344265
DOV,2013,0.01020408163265306,0.0,0.00012591565132193873,-0.5624101843578259
MET,2013,0.01020408163265306,0.0,1.5537582727775014e-05,-0.5628489972558341
CA,2013,0.01020408163265306,0.0,1.535474096126616e-05,-0.5628497241513711
HIG,2013,0.01020408163265306,0.0,1.3224920352423897e-07,-0.5629102418412365
WFC,2013,0.01020408163265306,0.0,2.8900434174775822e-15,-0.5629107676037881
RF,2013,0.01020408163265306,0.0,2.8881508884586558e-15,-0.5629107676037881
BDX,2013,0.01020408163265306,0.0,2.6767575677319426e-15,-0.562910767603789
DIS,2013,0.01020408163265306,0.0,2.666224747342481e-15,-0.562910767603789
UNH,2013,0.01020408163265306,0.0,2.5994391711819243e-15,-0.5629107676037893
ANTM,2013,0.01020408163265306,0.0,2.596854467341011e-15,-0.5629107676037893
GOOG,2013,0.01020408163265306,0.0,9.627890509477807e-17,-0.5629107676037992
GOOGL,2013,0.01020408163265306,0.0,9.627890509477807e-17,-0.5629107676037992
EMR,2013,0.01020408163265306,0.0,8.060836694621913e-17,-0.5629107676037993
ROK,2013,0.01020408163265306,0.0,8.060836694621913e-17,-0.5629107676037993
DISCA,2013,0.01020408163265306,0.0,7.828485892800437e-17,-0.5629107676037993
DISCK,2013,0.01020408163265306,0.0,7.828485892800437e-17,-0.5629107676037993
AMAT,2013,0.01020408163265306,0.0,7.7407151757378e-17,-0.5629107676037993
LRCX,2013,0.01020408163265306,0.0,7.7407151757378e-17,-0.5629107676037993
BBBY,2013,0.01020408163265306,0.0,7.639569376339459e-17,-0.5629107676037993
SRCL,2013,0.01020408163265306,0.0,7.639569376339459e-17,-0.5629107676037993
AXP,2013,0.01020408163265306,0.0,7.41031523005217e-17,-0.5629107676037993
VFC,2013,0.01020408163265306,0.0,7.41031523005217e-17,-0.5629107676037993
ES,2013,0.01020408163265306,0.0,7.363213662573562e-17,-0.5629107676037993
WEC,2013,0.01020408163265306,0.0,7.363213662573562e-17,-0.5629107676037993
MAR,2014,0.2233009708737864,0.11326860841423948,0.3752096427103775,4.235392035880021
DPS,2014,0.1844660194174757,0.03350466400152294,0.31064656323142964,2.551634678143865
AWK,2014,0.11650485436893203,0.1258328574148106,0.10782876316742761,2.482084271443435
SWKS,2014,0.14563106796116504,0.04397487150199886,0.2857930961865117,2.28409945303012
LUV,2014,0.14563106796116504,0.03826384922901199,0.2450741428397878,2.0425767418934466
MCO,2014,0.1262135922330097,0.01656196459166191,0.25467001852281196,1.6207128738904928
AAPL,2014,0.1262135922330097,0.022463354273748334,0.22279382789287067,1.5762851334271826
ANTM,2014,0.11650485436893203,0.006472491909385114,0.25078201008685413,1.3858686038825525
LRCX,2014,0.11650485436893203,0.0074243289548829245,0.21090143752361,1.2405954071103327
UNP,2014,0.10679611650485436,0.003616980772891681,0.20863290546210134,1.0997964175986448
HBI,2014,0.09708737864077668,0.01237388159147154,0.18899447862211496,1.0651566034040094
MSFT,2014,0.08737864077669902,0.0017133066818960595,0.2187773324398366,0.9562080659040818
NSC,2014,0.08737864077669902,0.0,0.2070945522097796,0.8858698430585942
KR,2014,0.07766990291262135,0.0140871882733676,0.16459699223822133,0.8346857287078757
ALL,2014,0.08737864077669902,0.003997715591090805,0.1781556812506052,0.8265719771366488
EXR,2014,0.08737864077669902,0.043784504092899294,0.023610930828588304,0.7670166900018304
PEP,2014,0.07766990291262135,0.002474776318294308,0.15470306946797016,0.633411824708282
GD,2014,0.06796116504854369,0.006091757091185989,0.13981704517173152,0.5459869586375116
SPG,2014,0.10679611650485436,0.013896820864268038,0.026935048892183656,0.5208054223909281
FRT,2014,0.10679611650485436,0.01161241195507329,0.028125852514264072,0.49368243109613186
AVGO,2014,0.058252427184466014,0.0003807348181991243,0.15153866924055173,0.4342588843087451
CVS,2014,0.06796116504854369,0.0017133066818960595,0.12196092482243949,0.41393975108299697
RHI,2014,0.058252427184466014,0.002284408909194746,0.12302576586049682,0.3474521445289444
AVB,2014,0.07766990291262135,0.017323434228060156,0.02248195445765251,0.31483197346995223
SRE,2014,0.058252427184466014,0.00019036740909956216,0.1137981154562051,0.28156488502328947
ESS,2014,0.08737864077669902,0.0,0.02600606961138167,0.16594456390637222
RSG,2014,0.04854368932038834,0.00437845040928993,0.08501100913409507,0.1468399229259664
EQR,2014,0.07766990291262135,0.0,0.02412840708044183,0.07979463319999015
MJN,2014,0.038834951456310676,0.0,0.08689855410681104,0.014599330696191515
EW,2014,0.038834951456310676,0.0009518370454978108,0.07584182777818627,-0.016083389371229995
MO,2014,0.038834951456310676,0.0005711022272986865,0.07190965928585613,-0.03702541325345754
GGP,2014,0.058252427184466014,0.00019036740909956216,0.02095691743308938,-0.08752940769242869
ARNC,2014,0.019417475728155338,0.020940415000951836,0.02702341376202118,-0.08878407247705151
SLG,2014,0.029126213592233007,0.020940415000951836,0.004770576587297024,-0.09856601158046406
IRM,2014,0.029126213592233007,0.0,0.06465891812768339,-0.1525005268549938
CNC,2014,0.029126213592233007,0.0,0.06132323736883609,-0.16576167337860537
BXP,2014,0.04854368932038834,0.001142204454597373,0.00963596070956979,-0.19794778758456966
AIV,2014,0.04854368932038834,0.0,0.010608403358530947,-0.2100103406896416
UDR,2014,0.04854368932038834,0.0,0.010599543923207517,-0.2100455617669671
LNT,2014,0.04854368932038834,0.0019036740909956216,2.8137533665421972e-15,-0.22563694802189885
LEG,2014,0.029126213592233007,0.0,0.04395500709282571,-0.23480984171279332
NFX,2014,0.038834951456310676,0.005520654863887303,6.82731089699055e-17,-0.25388176551552577
HES,2014,0.038834951456310676,0.003236245954692557,6.409786498854523e-17,-0.28573884932543214
CMS,2014,0.038834951456310676,0.0007614696363982486,2.7966911232613347e-15,-0.3202506901194864
NI,2014,0.019417475728155338,0.0,0.040069378422573,-0.3289425306964034
